device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.3886486486486485,3.0227777777777773,4.04125
flow_2,5.910247524752474,4.32977819726286,12.699375
flow_3,4.688520179372198,3.286285468615649,4.040625
flow_4,4.233616071428572,3.0512429034874287,5.180625000000001
ALL_DEVICES,4.805258106050473,3.422521086785929,6.49046875
