ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,482.00-483.00,764 KBytes,6.26 Mbits/sec,8,18.4 KBytes
9,482.00-483.00,636 KBytes,5.21 Mbits/sec,10,25.5 KBytes
11,482.00-483.00,764 KBytes,6.26 Mbits/sec,9,18.4 KBytes
13,482.00-483.00,445 KBytes,3.65 Mbits/sec,8,25.5 KBytes
11,483.00-484.00,382 KBytes,3.13 Mbits/sec,9,18.4 KBytes
13,483.00-484.00,445 KBytes,3.65 Mbits/sec,2,28.3 KBytes
7,484.00-485.00,764 KBytes,6.26 Mbits/sec,21,24.0 KBytes
9,484.00-485.00,636 KBytes,5.21 Mbits/sec,6,22.6 KBytes
11,484.00-485.00,382 KBytes,3.13 Mbits/sec,8,24.0 KBytes
13,484.00-485.00,445 KBytes,3.65 Mbits/sec,14,24.0 KBytes
7,485.00-486.00,764 KBytes,6.26 Mbits/sec,0,43.8 KBytes
9,485.00-486.00,636 KBytes,5.21 Mbits/sec,0,39.6 KBytes
11,485.00-486.00,382 KBytes,3.13 Mbits/sec,0,42.4 KBytes
13,485.00-486.00,445 KBytes,3.65 Mbits/sec,0,41.0 KBytes
7,486.00-487.00,764 KBytes,6.26 Mbits/sec,4,33.9 KBytes
9,486.00-487.00,636 KBytes,5.21 Mbits/sec,2,26.9 KBytes
11,486.00-487.00,382 KBytes,3.13 Mbits/sec,4,31.1 KBytes
13,486.00-487.00,891 KBytes,7.30 Mbits/sec,12,29.7 KBytes
11,487.00-488.00,764 KBytes,6.26 Mbits/sec,9,25.5 KBytes
13,487.00-488.00,445 KBytes,3.65 Mbits/sec,10,12.7 KBytes
7,488.00-489.00,764 KBytes,6.25 Mbits/sec,0,41.0 KBytes
9,488.00-489.00,636 KBytes,5.21 Mbits/sec,0,31.1 KBytes
11,488.00-489.00,764 KBytes,6.25 Mbits/sec,0,38.2 KBytes
7,489.00-490.00,764 KBytes,6.26 Mbits/sec,14,29.7 KBytes
9,489.00-490.00,636 KBytes,5.21 Mbits/sec,1,31.1 KBytes
11,489.00-490.00,382 KBytes,3.13 Mbits/sec,21,31.1 KBytes
13,489.00-490.00,891 KBytes,7.30 Mbits/sec,0,42.4 KBytes
7,490.00-491.00,764 KBytes,6.26 Mbits/sec,0,46.7 KBytes
9,490.00-491.00,636 KBytes,5.21 Mbits/sec,0,36.8 KBytes
11,490.00-491.00,764 KBytes,6.26 Mbits/sec,0,48.1 KBytes
13,490.00-491.00,445 KBytes,3.65 Mbits/sec,0,62.2 KBytes
11,491.00-492.00,764 KBytes,6.26 Mbits/sec,23,36.8 KBytes
13,491.00-492.00,954 KBytes,7.82 Mbits/sec,7,21.2 KBytes
7,492.00-493.00,764 KBytes,6.25 Mbits/sec,8,31.1 KBytes
9,492.00-493.00,636 KBytes,5.21 Mbits/sec,3,24.0 KBytes
11,492.00-493.00,382 KBytes,3.13 Mbits/sec,3,22.6 KBytes
13,492.00-493.00,445 KBytes,3.65 Mbits/sec,4,22.6 KBytes
7,493.00-494.00,764 KBytes,6.26 Mbits/sec,7,39.6 KBytes
11,493.00-494.00,382 KBytes,3.13 Mbits/sec,9,31.1 KBytes
13,493.00-494.00,891 KBytes,7.30 Mbits/sec,4,36.8 KBytes
