start_time,end_time,transfer,bandwidth
0.0,1.0,1.36 MBytes,11.4 Mbits/sec
1.0,2.0,1.49 MBytes,12.5 Mbits/sec
2.0,3.0,1.93 MBytes,16.2 Mbits/sec
3.0,4.0,1.74 MBytes,14.6 Mbits/sec
4.0,5.0,2.17 MBytes,18.2 Mbits/sec
5.0,6.0,1.55 MBytes,13.0 Mbits/sec
6.0,7.0,1.86 MBytes,15.6 Mbits/sec
7.0,8.0,2.17 MBytes,18.2 Mbits/sec
8.0,9.0,3.11 MBytes,26.1 Mbits/sec
9.0,10.0,2.24 MBytes,18.8 Mbits/sec
10.0,10.14,382 KBytes,22.2 Mbits/sec
0.0,10.14,20.0 MBytes,16.5 Mbits/sec
0.0,10.17,19.1 MBytes,15.7 Mbits/sec
