start_time,end_time,transfer,bandwidth
0.0,1.0,529 KBytes,4.33 Mbits/sec
1.0,2.0,764 KBytes,6.26 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,954 KBytes,7.82 Mbits/sec
4.0,5.0,1.43 MBytes,12.0 Mbits/sec
5.0,6.0,1.49 MBytes,12.5 Mbits/sec
6.0,7.0,1.74 MBytes,14.6 Mbits/sec
7.0,8.0,1.86 MBytes,15.6 Mbits/sec
8.0,9.0,1.74 MBytes,14.6 Mbits/sec
9.0,10.0,1.86 MBytes,15.6 Mbits/sec
10.0,11.0,1.86 MBytes,15.6 Mbits/sec
11.0,12.0,2.24 MBytes,18.8 Mbits/sec
12.0,13.0,2.24 MBytes,18.8 Mbits/sec
13.0,13.27,764 KBytes,23.6 Mbits/sec
0.0,13.27,20.3 MBytes,12.8 Mbits/sec
0.0,13.33,19.4 MBytes,12.2 Mbits/sec
