start_time,end_time,transfer,bandwidth
0.0,1.0,1007 KBytes,8.25 Mbits/sec
1.0,2.0,1.49 MBytes,12.5 Mbits/sec
2.0,3.0,1.74 MBytes,14.6 Mbits/sec
3.0,4.0,2.80 MBytes,23.5 Mbits/sec
4.0,5.0,2.92 MBytes,24.5 Mbits/sec
5.0,6.0,1.55 MBytes,13.0 Mbits/sec
6.0,7.0,1.86 MBytes,15.6 Mbits/sec
7.0,8.0,1.55 MBytes,13.0 Mbits/sec
8.0,9.0,1.55 MBytes,13.0 Mbits/sec
9.0,10.0,1.55 MBytes,13.0 Mbits/sec
10.0,11.0,1.86 MBytes,15.6 Mbits/sec
11.0,11.08,318 KBytes,30.8 Mbits/sec
0.0,11.08,20.2 MBytes,15.3 Mbits/sec
0.0,11.14,19.5 MBytes,14.7 Mbits/sec
