iteration,start_time,end_time,duration
1,2025-05-15T14:31:00.498755,2025-05-15T14:31:10.215442,9.72
2,2025-05-15T14:31:15.215631,2025-05-15T14:31:25.635131,10.42
3,2025-05-15T14:31:30.638251,2025-05-15T14:31:45.173167,14.53
4,2025-05-15T14:31:50.173427,2025-05-15T14:32:01.116080,10.94
5,2025-05-15T14:32:06.116885,2025-05-15T14:32:17.879779,11.76
6,2025-05-15T14:32:22.884769,2025-05-15T14:32:35.096476,12.21
7,2025-05-15T14:32:40.096640,2025-05-15T14:32:51.035414,10.94
8,2025-05-15T14:32:56.035555,2025-05-15T14:33:06.043036,10.01
9,2025-05-15T14:33:11.043230,2025-05-15T14:33:24.017819,12.97
10,2025-05-15T14:33:29.021658,2025-05-15T14:33:41.748328,12.73
11,2025-05-15T14:33:46.748571,2025-05-15T14:34:02.465084,15.72
12,2025-05-15T14:34:07.470247,2025-05-15T14:34:19.847041,12.38
13,2025-05-15T14:34:24.847201,2025-05-15T14:34:38.210930,13.36
14,2025-05-15T14:34:43.214292,2025-05-15T14:34:52.522822,9.31
15,2025-05-15T14:34:57.526267,2025-05-15T14:35:06.987701,9.46
16,2025-05-15T14:35:11.993022,2025-05-15T14:35:25.463701,13.47
17,2025-05-15T14:35:30.466292,2025-05-15T14:35:44.437952,13.97
18,2025-05-15T14:35:49.442497,2025-05-15T14:36:05.096291,15.65
19,2025-05-15T14:36:10.098279,2025-05-15T14:36:23.835425,13.74
20,2025-05-15T14:36:28.835722,2025-05-15T14:36:44.533121,15.7
