iteration,start_time,end_time,duration
1,2025-05-15T16:18:11.452571,2025-05-15T16:18:43.743916,32.29
2,2025-05-15T16:18:48.747962,2025-05-15T16:19:26.470383,37.72
3,2025-05-15T16:19:31.474273,2025-05-15T16:20:06.478917,35.0
4,2025-05-15T16:20:11.482330,2025-05-15T16:20:41.257643,29.78
5,2025-05-15T16:20:46.259587,2025-05-15T16:21:17.704557,31.44
6,2025-05-15T16:21:22.709640,2025-05-15T16:21:55.643136,32.93
7,2025-05-15T16:22:00.646279,2025-05-15T16:22:33.851482,33.21
8,2025-05-15T16:22:38.854250,2025-05-15T16:23:13.147451,34.29
9,2025-05-15T16:23:18.150246,2025-05-15T16:23:49.815292,31.67
10,2025-05-15T16:23:54.820142,2025-05-15T16:24:26.555050,31.73
11,2025-05-15T16:24:31.558803,2025-05-15T16:25:03.388958,31.83
12,2025-05-15T16:25:08.390855,2025-05-15T16:25:44.329133,35.94
13,2025-05-15T16:25:49.334243,2025-05-15T16:26:25.070883,35.74
14,2025-05-15T16:26:30.076175,2025-05-15T16:27:01.718689,31.64
15,2025-05-15T16:27:06.722295,2025-05-15T16:27:39.679824,32.96
16,2025-05-15T16:27:44.682357,2025-05-15T16:28:16.325420,31.64
17,2025-05-15T16:28:21.330285,2025-05-15T16:28:53.467189,32.14
18,2025-05-15T16:28:58.470289,2025-05-15T16:29:31.478430,33.01
19,2025-05-15T16:29:36.478758,2025-05-15T16:30:03.115366,26.64
20,2025-05-15T16:30:08.116856,2025-05-15T16:30:37.515621,29.4
