iteration,start_time,end_time,duration
1,2025-05-15T16:45:36.616096,2025-05-15T16:46:32.987578,56.37
2,2025-05-15T16:46:37.990262,2025-05-15T16:47:36.776470,58.79
3,2025-05-15T16:47:41.778331,2025-05-15T16:48:41.398614,59.62
4,2025-05-15T16:48:46.399568,2025-05-15T16:49:39.903393,53.5
5,2025-05-15T16:49:44.903628,2025-05-15T16:50:39.399211,54.5
6,2025-05-15T16:50:44.404671,2025-05-15T16:51:40.563530,56.16
7,2025-05-15T16:51:45.566284,2025-05-15T16:52:36.819873,51.25
8,2025-05-15T16:52:41.821190,2025-05-15T16:53:33.958871,52.14
9,2025-05-15T16:53:38.964107,2025-05-15T16:54:39.210988,60.25
10,2025-05-15T16:54:44.214392,2025-05-15T16:55:45.644116,61.43
11,2025-05-15T16:55:50.645844,2025-05-15T16:56:45.364568,54.72
12,2025-05-15T16:56:50.370702,2025-05-15T16:57:44.749185,54.38
13,2025-05-15T16:57:49.754271,2025-05-15T16:58:45.198027,55.44
14,2025-05-15T16:58:50.202262,2025-05-15T16:59:46.234798,56.03
15,2025-05-15T16:59:51.238264,2025-05-15T17:00:45.359686,54.12
16,2025-05-15T17:00:50.362248,2025-05-15T17:01:47.008572,56.65
17,2025-05-15T17:01:52.013325,2025-05-15T17:02:52.871806,60.86
18,2025-05-15T17:02:57.875851,2025-05-15T17:03:50.377042,52.5
19,2025-05-15T17:03:55.378291,2025-05-15T17:04:49.637415,54.26
20,2025-05-15T17:04:54.640132,2025-05-15T17:05:48.216712,53.58
