iteration,start_time,end_time,duration
1,2025-05-01T12:47:09.388486,2025-05-01T12:47:25.830682,16.44
2,2025-05-01T12:47:28.832078,2025-05-01T12:47:48.710248,19.88
3,2025-05-01T12:47:51.710850,2025-05-01T12:48:09.474549,17.76
4,2025-05-01T12:48:12.477838,2025-05-01T12:48:31.678406,19.2
5,2025-05-01T12:48:34.678618,2025-05-01T12:48:52.135454,17.46
6,2025-05-01T12:48:55.138779,2025-05-01T12:49:12.805479,17.67
7,2025-05-01T12:49:15.805842,2025-05-01T12:49:33.912570,18.11
8,2025-05-01T12:49:36.914291,2025-05-01T12:49:55.013737,18.1
9,2025-05-01T12:49:58.014242,2025-05-01T12:50:14.277850,16.26
10,2025-05-01T12:50:17.278488,2025-05-01T12:50:34.894061,17.62
11,2025-05-01T12:50:37.894260,2025-05-01T12:50:55.907603,18.01
12,2025-05-01T12:50:58.910315,2025-05-01T12:51:17.296489,18.39
13,2025-05-01T12:51:20.299419,2025-05-01T12:51:36.411088,16.11
14,2025-05-01T12:51:39.414268,2025-05-01T12:51:59.326929,19.91
15,2025-05-01T12:52:02.330105,2025-05-01T12:52:20.443798,18.11
16,2025-05-01T12:52:23.446245,2025-05-01T12:52:43.491153,20.04
17,2025-05-01T12:52:46.494278,2025-05-01T12:53:05.549131,19.05
18,2025-05-01T12:53:08.550245,2025-05-01T12:53:26.620503,18.07
19,2025-05-01T12:53:29.622259,2025-05-01T12:53:46.509403,16.89
20,2025-05-01T12:53:49.511045,2025-05-01T12:54:04.331950,14.82
