Time (in HH:MM:SS) ,Time (s), Queue Length
15:46:48, 0.0008234977722167969, 0
15:46:48, 0.009290695190429688, 0
15:46:48, 0.01910853385925293, 0
15:46:48, 0.024872541427612305, 0
15:46:48, 0.03350329399108887, 0
15:46:48, 0.039565324783325195, 0
15:46:48, 0.04550743103027344, 0
15:46:48, 0.05528378486633301, 0
15:46:48, 0.06548929214477539, 0
15:46:48, 0.0719292163848877, 0
15:46:48, 0.07800102233886719, 0
15:46:48, 0.08380722999572754, 0
15:46:48, 0.09565496444702148, 0
15:46:48, 0.10503745079040527, 0
15:46:48, 0.11072325706481934, 0
15:46:48, 0.1179966926574707, 0
15:46:48, 0.12363958358764648, 0
15:46:48, 0.12950563430786133, 0
15:46:48, 0.13534975051879883, 0
15:46:48, 0.14121413230895996, 0
15:46:48, 0.14681172370910645, 0
15:46:48, 0.1533365249633789, 0
15:46:48, 0.15895295143127441, 0
15:46:48, 0.16471076011657715, 0
15:46:48, 0.17251849174499512, 0
15:46:48, 0.19760918617248535, 0
15:46:48, 0.2097301483154297, 0
15:46:48, 0.2155463695526123, 0
15:46:48, 0.22315621376037598, 0
15:46:48, 0.23746132850646973, 0
15:46:48, 0.24319076538085938, 0
15:46:48, 0.2489767074584961, 0
15:46:48, 0.26698851585388184, 0
15:46:48, 0.2726931571960449, 0
15:46:48, 0.2784748077392578, 0
15:46:48, 0.28429532051086426, 0
15:46:48, 0.2921121120452881, 0
15:46:48, 0.29858851432800293, 0
15:46:48, 0.30773377418518066, 0
15:46:48, 0.3134021759033203, 0
15:46:48, 0.3208334445953369, 0
15:46:48, 0.32887864112854004, 0
15:46:48, 0.3345634937286377, 0
15:46:48, 0.34052038192749023, 0
15:46:48, 0.3475501537322998, 0
15:46:48, 0.35322022438049316, 0
15:46:48, 0.3591039180755615, 0
15:46:48, 0.36487627029418945, 0
15:46:48, 0.3705780506134033, 0
15:46:48, 0.3766191005706787, 0
15:46:48, 0.3843393325805664, 0
15:46:48, 0.39015817642211914, 0
15:46:48, 0.3999781608581543, 0
15:46:48, 0.40569400787353516, 0
15:46:48, 0.41118383407592773, 0
15:46:48, 0.42551088333129883, 0
15:46:48, 0.4312894344329834, 0
15:46:48, 0.437298059463501, 0
15:46:48, 0.44312167167663574, 0
15:46:48, 0.4493694305419922, 0
15:46:48, 0.45539140701293945, 0
15:46:48, 0.46369433403015137, 0
15:46:48, 0.47129297256469727, 0
