iteration,start_time,end_time,duration
1,2025-04-29T15:46:56.959482,2025-04-29T15:47:00.005774,3.05
2,2025-04-29T15:47:03.006244,2025-04-29T15:47:06.638149,3.63
3,2025-04-29T15:47:09.641184,2025-04-29T15:47:13.147179,3.51
4,2025-04-29T15:47:16.150286,2025-04-29T15:47:22.534465,6.38
5,2025-04-29T15:47:25.537983,2025-04-29T15:47:32.459566,6.92
6,2025-04-29T15:47:35.462514,2025-04-29T15:47:46.421752,10.96
7,2025-04-29T15:47:49.422237,2025-04-29T15:47:53.016003,3.59
8,2025-04-29T15:47:56.018262,2025-04-29T15:48:04.069335,8.05
9,2025-04-29T15:48:07.070237,2025-04-29T15:48:14.239800,7.17
10,2025-04-29T15:48:17.242246,2025-04-29T15:48:24.410710,7.17
11,2025-04-29T15:48:27.413589,2025-04-29T15:48:32.455810,5.04
12,2025-04-29T15:48:35.458470,2025-04-29T15:48:45.742136,10.28
13,2025-04-29T15:48:48.745138,2025-04-29T15:48:58.695446,9.95
14,2025-04-29T15:49:01.698482,2025-04-29T15:49:07.613216,5.91
15,2025-04-29T15:49:10.614298,2025-04-29T15:49:16.377149,5.76
16,2025-04-29T15:49:19.380337,2025-04-29T15:49:23.209126,3.83
17,2025-04-29T15:49:26.212509,2025-04-29T15:49:29.068318,2.86
18,2025-04-29T15:49:32.071494,2025-04-29T15:49:38.399284,6.33
19,2025-04-29T15:49:41.402248,2025-04-29T15:49:44.686592,3.28
20,2025-04-29T15:49:47.690026,2025-04-29T15:49:54.405099,6.72
