iteration,start_time,end_time,duration
1,2025-05-02T11:00:27.382813,2025-05-02T11:01:28.133939,60.75
2,2025-05-02T11:01:33.138281,2025-05-02T11:02:27.572530,54.43
3,2025-05-02T11:02:32.574276,2025-05-02T11:03:27.816393,55.24
4,2025-05-02T11:03:32.818425,2025-05-02T11:04:28.427670,55.61
5,2025-05-02T11:04:33.428416,2025-05-02T11:05:32.264230,58.84
6,2025-05-02T11:05:37.269224,2025-05-02T11:06:32.416502,55.15
7,2025-05-02T11:06:37.416945,2025-05-02T11:07:32.218390,54.8
8,2025-05-02T11:07:37.222462,2025-05-02T11:08:32.658031,55.44
9,2025-05-02T11:08:37.661709,2025-05-02T11:09:33.497349,55.84
10,2025-05-02T11:09:38.502292,2025-05-02T11:10:33.342798,54.84
11,2025-05-02T11:10:38.346257,2025-05-02T11:11:34.897099,56.55
12,2025-05-02T11:11:39.898364,2025-05-02T11:12:38.013799,58.12
13,2025-05-02T11:12:43.018276,2025-05-02T11:13:35.139411,52.12
14,2025-05-02T11:13:40.139626,2025-05-02T11:14:39.996114,59.86
15,2025-05-02T11:14:44.998291,2025-05-02T11:15:45.415322,60.42
16,2025-05-02T11:15:50.416111,2025-05-02T11:16:45.539830,55.12
17,2025-05-02T11:16:50.540116,2025-05-02T11:17:45.371398,54.83
18,2025-05-02T11:17:50.371730,2025-05-02T11:18:43.931003,53.56
19,2025-05-02T11:18:48.936371,2025-05-02T11:19:44.555527,55.62
20,2025-05-02T11:19:49.560642,2025-05-02T11:20:36.879097,47.32
