iteration,start_time,end_time,duration
1,2025-05-01T11:10:29.102309,2025-05-01T11:10:48.325807,19.22
2,2025-05-01T11:10:51.327412,2025-05-01T11:11:15.783892,24.46
3,2025-05-01T11:11:18.786250,2025-05-01T11:11:42.170876,23.38
4,2025-05-01T11:11:45.174244,2025-05-01T11:12:11.227406,26.05
5,2025-05-01T11:12:14.230049,2025-05-01T11:12:41.066665,26.84
6,2025-05-01T11:12:44.066846,2025-05-01T11:13:10.232897,26.17
7,2025-05-01T11:13:13.234833,2025-05-01T11:13:41.271026,28.04
8,2025-05-01T11:13:44.271193,2025-05-01T11:14:08.414332,24.14
9,2025-05-01T11:14:11.417728,2025-05-01T11:14:39.315310,27.9
10,2025-05-01T11:14:42.315925,2025-05-01T11:15:07.918880,25.6
11,2025-05-01T11:15:10.920629,2025-05-01T11:15:39.060040,28.14
12,2025-05-01T11:15:42.063331,2025-05-01T11:16:08.548906,26.49
13,2025-05-01T11:16:11.550259,2025-05-01T11:16:35.664022,24.11
14,2025-05-01T11:16:38.666246,2025-05-01T11:17:05.275796,26.61
15,2025-05-01T11:17:08.276243,2025-05-01T11:17:31.242196,22.97
16,2025-05-01T11:17:34.245327,2025-05-01T11:18:01.327592,27.08
17,2025-05-01T11:18:04.330240,2025-05-01T11:18:28.394927,24.06
18,2025-05-01T11:18:31.398401,2025-05-01T11:18:57.000578,25.6
19,2025-05-01T11:19:00.002919,2025-05-01T11:19:24.844575,24.84
20,2025-05-01T11:19:27.847029,2025-05-01T11:19:52.340337,24.49
