iteration,start_time,end_time,duration
1,2025-05-15T15:39:54.112181,2025-05-15T15:40:11.273534,17.16
2,2025-05-15T15:40:14.274422,2025-05-15T15:40:31.722671,17.45
3,2025-05-15T15:40:34.725635,2025-05-15T15:40:51.925124,17.2
4,2025-05-15T15:40:54.928070,2025-05-15T15:41:10.874615,15.95
5,2025-05-15T15:41:13.874755,2025-05-15T15:41:30.837306,16.96
6,2025-05-15T15:41:33.838270,2025-05-15T15:41:48.344890,14.51
7,2025-05-15T15:41:51.346326,2025-05-15T15:42:04.896715,13.55
8,2025-05-15T15:42:07.898624,2025-05-15T15:42:23.218397,15.32
9,2025-05-15T15:42:26.219017,2025-05-15T15:42:43.230785,17.01
10,2025-05-15T15:42:46.233660,2025-05-15T15:42:59.547839,13.31
11,2025-05-15T15:43:02.550269,2025-05-15T15:43:19.971304,17.42
12,2025-05-15T15:43:22.974271,2025-05-15T15:43:38.018722,15.04
13,2025-05-15T15:43:41.021774,2025-05-15T15:43:59.289352,18.27
14,2025-05-15T15:44:02.292483,2025-05-15T15:44:18.587953,16.3
15,2025-05-15T15:44:21.590223,2025-05-15T15:44:35.400578,13.81
16,2025-05-15T15:44:38.401320,2025-05-15T15:44:54.387711,15.99
17,2025-05-15T15:44:57.390331,2025-05-15T15:45:12.353138,14.96
18,2025-05-15T15:45:15.354148,2025-05-15T15:45:28.441693,13.09
19,2025-05-15T15:45:31.442268,2025-05-15T15:45:47.258970,15.82
20,2025-05-15T15:45:50.260007,2025-05-15T15:46:05.258790,15.0
