start_time,end_time,transfer,bandwidth
0.0,1.0,1.87 MBytes,15.6 Mbits/sec
1.0,2.0,2.42 MBytes,20.3 Mbits/sec
2.0,3.0,764 KBytes,6.25 Mbits/sec
3.0,4.0,382 KBytes,3.13 Mbits/sec
4.0,5.0,764 KBytes,6.26 Mbits/sec
5.0,6.0,382 KBytes,3.13 Mbits/sec
6.0,7.0,764 KBytes,6.26 Mbits/sec
7.0,8.0,764 KBytes,6.26 Mbits/sec
8.0,9.0,382 KBytes,3.13 Mbits/sec
9.0,10.0,382 KBytes,3.13 Mbits/sec
10.0,11.0,764 KBytes,6.26 Mbits/sec
11.0,12.0,382 KBytes,3.13 Mbits/sec
12.0,12.24,382 KBytes,12.9 Mbits/sec
0.0,12.24,10.3 MBytes,7.03 Mbits/sec
0.0,12.28,9.27 MBytes,6.34 Mbits/sec
