iteration,start_time,end_time,duration
1,2025-05-01T12:35:36.789993,2025-05-01T12:35:56.989951,20.2
2,2025-05-01T12:35:59.990312,2025-05-01T12:36:19.607923,19.62
3,2025-05-01T12:36:22.610404,2025-05-01T12:36:38.428955,15.82
4,2025-05-01T12:36:41.432194,2025-05-01T12:36:59.175802,17.74
5,2025-05-01T12:37:02.177743,2025-05-01T12:37:13.958011,11.78
6,2025-05-01T12:37:16.958254,2025-05-01T12:37:28.926503,11.97
7,2025-05-01T12:37:31.930122,2025-05-01T12:37:50.068914,18.14
8,2025-05-01T12:37:53.070292,2025-05-01T12:38:05.678804,12.61
9,2025-05-01T12:38:08.679125,2025-05-01T12:38:23.966979,15.29
10,2025-05-01T12:38:26.967198,2025-05-01T12:38:45.181679,18.21
11,2025-05-01T12:38:48.182267,2025-05-01T12:39:02.613215,14.43
12,2025-05-01T12:39:05.614261,2025-05-01T12:39:19.682442,14.07
13,2025-05-01T12:39:22.685244,2025-05-01T12:39:39.518887,16.83
14,2025-05-01T12:39:42.519301,2025-05-01T12:40:00.116483,17.6
15,2025-05-01T12:40:03.118285,2025-05-01T12:40:20.724328,17.61
16,2025-05-01T12:40:23.726292,2025-05-01T12:40:41.210920,17.48
17,2025-05-01T12:40:44.212464,2025-05-01T12:40:59.091727,14.88
18,2025-05-01T12:41:02.094641,2025-05-01T12:41:16.346390,14.25
19,2025-05-01T12:41:19.348505,2025-05-01T12:41:35.574950,16.23
20,2025-05-01T12:41:38.578346,2025-05-01T12:41:55.863390,17.29
