start_time,end_time,transfer,bandwidth
0.0,1.0,1.68 MBytes,14.1 Mbits/sec
1.0,2.0,954 KBytes,7.82 Mbits/sec
2.0,3.0,764 KBytes,6.25 Mbits/sec
3.0,4.0,764 KBytes,6.26 Mbits/sec
4.0,5.0,764 KBytes,6.25 Mbits/sec
5.0,6.0,954 KBytes,7.82 Mbits/sec
6.0,7.0,954 KBytes,7.82 Mbits/sec
7.0,8.0,573 KBytes,4.69 Mbits/sec
8.0,9.0,764 KBytes,6.26 Mbits/sec
9.0,10.0,573 KBytes,4.69 Mbits/sec
10.0,11.0,954 KBytes,7.82 Mbits/sec
11.0,11.62,573 KBytes,7.52 Mbits/sec
0.0,11.62,10.1 MBytes,7.27 Mbits/sec
0.0,11.66,9.65 MBytes,6.94 Mbits/sec
