iteration,start_time,end_time,duration
1,2025-05-15T15:39:54.420312,2025-05-15T15:40:11.568907,17.15
2,2025-05-15T15:40:14.570266,2025-05-15T15:40:29.464950,14.89
3,2025-05-15T15:40:32.466287,2025-05-15T15:40:44.520859,12.05
4,2025-05-15T15:40:47.522282,2025-05-15T15:40:59.025994,11.5
5,2025-05-15T15:41:02.026291,2025-05-15T15:41:19.347029,17.32
6,2025-05-15T15:41:22.349864,2025-05-15T15:41:37.240765,14.89
7,2025-05-15T15:41:40.242272,2025-05-15T15:41:57.655373,17.41
8,2025-05-15T15:42:00.655706,2025-05-15T15:42:17.903531,17.25
9,2025-05-15T15:42:20.905024,2025-05-15T15:42:35.108733,14.2
10,2025-05-15T15:42:38.112013,2025-05-15T15:42:57.529843,19.42
11,2025-05-15T15:43:00.530254,2025-05-15T15:43:15.189567,14.66
12,2025-05-15T15:43:18.192679,2025-05-15T15:43:35.233949,17.04
13,2025-05-15T15:43:38.234257,2025-05-15T15:43:54.640654,16.41
14,2025-05-15T15:43:57.642280,2025-05-15T15:44:13.038051,15.4
15,2025-05-15T15:44:16.038303,2025-05-15T15:44:31.166827,15.13
16,2025-05-15T15:44:34.168713,2025-05-15T15:44:51.366331,17.2
17,2025-05-15T15:44:54.366598,2025-05-15T15:45:09.271766,14.91
18,2025-05-15T15:45:12.274272,2025-05-15T15:45:29.182620,16.91
19,2025-05-15T15:45:32.182754,2025-05-15T15:45:51.475187,19.29
20,2025-05-15T15:45:54.478279,2025-05-15T15:46:11.563580,17.09
