iteration,start_time,end_time,duration
1,2025-05-01T13:12:52.827419,2025-05-01T13:13:20.871499,28.04
2,2025-05-01T13:13:23.874246,2025-05-01T13:13:51.549861,27.68
3,2025-05-01T13:13:54.550025,2025-05-01T13:14:20.743416,26.19
4,2025-05-01T13:14:23.746235,2025-05-01T13:14:53.328490,29.58
5,2025-05-01T13:14:56.330390,2025-05-01T13:15:24.406066,28.08
6,2025-05-01T13:15:27.406271,2025-05-01T13:15:56.355394,28.95
7,2025-05-01T13:15:59.358275,2025-05-01T13:16:26.664414,27.31
8,2025-05-01T13:16:29.666310,2025-05-01T13:16:55.435108,25.77
9,2025-05-01T13:16:58.436728,2025-05-01T13:17:21.072262,22.64
10,2025-05-01T13:17:24.074343,2025-05-01T13:17:51.536537,27.46
11,2025-05-01T13:17:54.537469,2025-05-01T13:18:21.671806,27.13
12,2025-05-01T13:18:24.672432,2025-05-01T13:18:51.618626,26.95
13,2025-05-01T13:18:54.622398,2025-05-01T13:19:21.194949,26.57
14,2025-05-01T13:19:24.195473,2025-05-01T13:19:51.269304,27.07
15,2025-05-01T13:19:54.270197,2025-05-01T13:20:24.317133,30.05
16,2025-05-01T13:20:27.318346,2025-05-01T13:20:57.595116,30.28
17,2025-05-01T13:21:00.598315,2025-05-01T13:21:27.944835,27.35
18,2025-05-01T13:21:30.946273,2025-05-01T13:21:56.220746,25.27
19,2025-05-01T13:21:59.222253,2025-05-01T13:22:27.927167,28.7
20,2025-05-01T13:22:30.927826,2025-05-01T13:22:57.427306,26.5
