iteration,start_time,end_time,duration
1,2025-05-15T15:54:07.190055,2025-05-15T15:54:38.640049,31.45
2,2025-05-15T15:54:43.642262,2025-05-15T15:55:13.974159,30.33
3,2025-05-15T15:55:18.978849,2025-05-15T15:55:51.145141,32.17
4,2025-05-15T15:55:56.149207,2025-05-15T15:56:29.398361,33.25
5,2025-05-15T15:56:34.403579,2025-05-15T15:57:08.141855,33.74
6,2025-05-15T15:57:13.145856,2025-05-15T15:57:46.813565,33.67
7,2025-05-15T15:57:51.818638,2025-05-15T15:58:23.197219,31.38
8,2025-05-15T15:58:28.202250,2025-05-15T15:59:04.308400,36.11
9,2025-05-15T15:59:09.310241,2025-05-15T15:59:44.002060,34.69
10,2025-05-15T15:59:49.006628,2025-05-15T16:00:22.262348,33.26
11,2025-05-15T16:00:27.266291,2025-05-15T16:00:59.397638,32.13
12,2025-05-15T16:01:04.402266,2025-05-15T16:01:34.925571,30.52
13,2025-05-15T16:01:39.930268,2025-05-15T16:02:07.593387,27.66
14,2025-05-15T16:02:12.597372,2025-05-15T16:02:48.671839,36.07
15,2025-05-15T16:02:53.674245,2025-05-15T16:03:27.407406,33.73
16,2025-05-15T16:03:32.407650,2025-05-15T16:04:04.477530,32.07
17,2025-05-15T16:04:09.479546,2025-05-15T16:04:42.665816,33.19
18,2025-05-15T16:04:47.666097,2025-05-15T16:05:12.538886,24.87
19,2025-05-15T16:05:17.539027,2025-05-15T16:05:48.975140,31.44
20,2025-05-15T16:05:53.978305,2025-05-15T16:06:27.743689,33.77
