start_time,end_time,transfer,bandwidth
0.0,1.0,515 KBytes,4.22 Mbits/sec
1.0,2.0,607 KBytes,4.97 Mbits/sec
2.0,3.0,827 KBytes,6.78 Mbits/sec
3.0,4.0,717 KBytes,5.87 Mbits/sec
4.0,5.0,1.01 MBytes,8.45 Mbits/sec
5.0,6.0,1018 KBytes,8.34 Mbits/sec
6.0,7.0,1018 KBytes,8.34 Mbits/sec
7.0,8.0,1.12 MBytes,9.38 Mbits/sec
8.0,9.0,1.24 MBytes,10.4 Mbits/sec
9.0,10.0,1.24 MBytes,10.4 Mbits/sec
10.0,11.0,2.49 MBytes,20.9 Mbits/sec
11.0,12.0,2.24 MBytes,18.8 Mbits/sec
12.0,13.0,1.12 MBytes,9.38 Mbits/sec
13.0,14.0,573 KBytes,4.69 Mbits/sec
14.0,15.0,1.49 MBytes,12.5 Mbits/sec
15.0,16.0,954 KBytes,7.82 Mbits/sec
16.0,17.0,1.12 MBytes,9.38 Mbits/sec
17.0,17.98,954 KBytes,7.98 Mbits/sec
0.0,17.98,20.1 MBytes,9.37 Mbits/sec
0.0,18.0,19.6 MBytes,9.13 Mbits/sec
