Connecting to host 10.0.0.7, port 5201
[  5] local 10.0.0.1 port 56172 connected to 10.0.0.7 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   279 KBytes  2.28 Mbits/sec    0   12.7 KBytes       
[  5]   1.00-2.00   sec   230 KBytes  1.89 Mbits/sec    0   25.5 KBytes       
[  5]   2.00-3.00   sec   318 KBytes  2.61 Mbits/sec    6   14.1 KBytes       
[  5]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   29.7 KBytes       
[  5]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec   17   21.2 KBytes       
[  5]   5.00-6.00   sec   509 KBytes  4.17 Mbits/sec    0   41.0 KBytes       
[  5]   6.00-7.00   sec   255 KBytes  2.09 Mbits/sec   10   15.6 KBytes       
[  5]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0   31.1 KBytes       
[  5]   8.00-9.00   sec   255 KBytes  2.09 Mbits/sec    8   22.6 KBytes       
[  5]   9.00-10.00  sec   127 KBytes  1.04 Mbits/sec    7   21.2 KBytes       
[  5]  10.00-11.00  sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[  5]  11.00-12.00  sec   382 KBytes  3.13 Mbits/sec    0   49.5 KBytes       
[  5]  12.00-13.00  sec   509 KBytes  4.17 Mbits/sec    0   49.5 KBytes       
[  5]  13.00-14.00  sec   573 KBytes  4.69 Mbits/sec    0   66.5 KBytes       
[  5]  14.00-15.00  sec   382 KBytes  3.13 Mbits/sec    2   19.8 KBytes       
[  5]  15.00-16.00  sec   382 KBytes  3.13 Mbits/sec    0   32.5 KBytes       
[  5]  16.00-17.00  sec   382 KBytes  3.13 Mbits/sec    7   18.4 KBytes       
[  5]  17.00-18.00  sec   191 KBytes  1.56 Mbits/sec    9   14.1 KBytes       
[  5]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    4   18.4 KBytes       
[  5]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    7   17.0 KBytes       
[  5]  20.00-21.00  sec   382 KBytes  3.13 Mbits/sec    1   28.3 KBytes       
[  5]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec    0   41.0 KBytes       
[  5]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0   48.1 KBytes       
[  5]  23.00-24.00  sec   382 KBytes  3.13 Mbits/sec    0   56.6 KBytes       
[  5]  24.00-25.00  sec   382 KBytes  3.13 Mbits/sec   12   11.3 KBytes       
[  5]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    3   15.6 KBytes       
[  5]  26.00-27.00  sec   573 KBytes  4.70 Mbits/sec    2   12.7 KBytes       
[  5]  27.00-28.00  sec   191 KBytes  1.56 Mbits/sec    0   31.1 KBytes       
[  5]  28.00-29.00  sec   382 KBytes  3.13 Mbits/sec    0   36.8 KBytes       
[  5]  29.00-30.00  sec   573 KBytes  4.69 Mbits/sec    0   50.9 KBytes       
[  5]  30.00-31.00  sec   382 KBytes  3.13 Mbits/sec    0   60.8 KBytes       
[  5]  31.00-32.00  sec   573 KBytes  4.69 Mbits/sec    3   33.9 KBytes       
[  5]  32.00-33.00  sec   382 KBytes  3.13 Mbits/sec    2   26.9 KBytes       
[  5]  33.00-34.00  sec   191 KBytes  1.56 Mbits/sec    0   39.6 KBytes       
[  5]  34.00-35.00  sec   191 KBytes  1.56 Mbits/sec    5   18.4 KBytes       
[  5]  35.00-36.00  sec   382 KBytes  3.13 Mbits/sec   12   19.8 KBytes       
[  5]  36.00-37.00  sec   191 KBytes  1.56 Mbits/sec    0   28.3 KBytes       
[  5]  37.00-38.00  sec   382 KBytes  3.13 Mbits/sec    0   39.6 KBytes       
