iteration,start_time,end_time,duration
1,2025-05-01T15:29:07.823621,2025-05-01T15:30:04.963627,57.14
2,2025-05-01T15:30:09.964351,2025-05-01T15:31:04.348296,54.38
3,2025-05-01T15:31:09.349604,2025-05-01T15:32:01.565174,52.22
4,2025-05-01T15:32:06.570251,2025-05-01T15:33:01.424003,54.85
5,2025-05-01T15:33:06.428548,2025-05-01T15:34:08.464674,62.04
6,2025-05-01T15:34:13.466272,2025-05-01T15:35:13.831864,60.37
7,2025-05-01T15:35:18.834280,2025-05-01T15:36:12.258358,53.42
8,2025-05-01T15:36:17.262332,2025-05-01T15:37:17.745465,60.48
9,2025-05-01T15:37:22.750524,2025-05-01T15:38:18.989391,56.24
10,2025-05-01T15:38:23.990608,2025-05-01T15:39:20.682360,56.69
11,2025-05-01T15:39:25.686480,2025-05-01T15:40:23.939490,58.25
12,2025-05-01T15:40:28.942555,2025-05-01T15:41:23.400567,54.46
13,2025-05-01T15:41:28.405083,2025-05-01T15:42:26.985040,58.58
14,2025-05-01T15:42:31.986259,2025-05-01T15:43:27.595838,55.61
15,2025-05-01T15:43:32.598245,2025-05-01T15:44:28.241583,55.64
16,2025-05-01T15:44:33.246254,2025-05-01T15:45:29.497115,56.25
17,2025-05-01T15:45:34.502257,2025-05-01T15:46:31.064795,56.56
18,2025-05-01T15:46:36.070289,2025-05-01T15:47:30.573502,54.5
19,2025-05-01T15:47:35.578294,2025-05-01T15:48:27.626549,52.05
20,2025-05-01T15:48:32.630262,2025-05-01T15:49:18.918780,46.29
