iteration,start_time,end_time,duration
1,2025-05-01T13:00:15.441742,2025-05-01T13:00:39.316221,23.87
2,2025-05-01T13:00:42.318253,2025-05-01T13:01:09.771102,27.45
3,2025-05-01T13:01:12.771896,2025-05-01T13:01:37.844399,25.07
4,2025-05-01T13:01:40.846251,2025-05-01T13:02:09.597360,28.75
5,2025-05-01T13:02:12.598279,2025-05-01T13:02:43.411066,30.81
6,2025-05-01T13:02:46.414288,2025-05-01T13:03:15.329431,28.92
7,2025-05-01T13:03:18.329747,2025-05-01T13:03:45.674790,27.35
8,2025-05-01T13:03:48.677353,2025-05-01T13:04:18.538564,29.86
9,2025-05-01T13:04:21.542234,2025-05-01T13:04:51.790232,30.25
10,2025-05-01T13:04:54.790656,2025-05-01T13:05:22.728688,27.94
11,2025-05-01T13:05:25.731313,2025-05-01T13:05:52.185189,26.45
12,2025-05-01T13:05:55.185459,2025-05-01T13:06:19.905949,24.72
13,2025-05-01T13:06:22.908010,2025-05-01T13:06:52.445339,29.54
14,2025-05-01T13:06:55.445561,2025-05-01T13:07:23.506509,28.06
15,2025-05-01T13:07:26.510239,2025-05-01T13:07:57.141463,30.63
16,2025-05-01T13:08:00.142265,2025-05-01T13:08:26.772728,26.63
17,2025-05-01T13:08:29.774289,2025-05-01T13:08:56.351135,26.58
18,2025-05-01T13:08:59.354292,2025-05-01T13:09:28.548441,29.19
19,2025-05-01T13:09:31.548763,2025-05-01T13:09:56.789093,25.24
20,2025-05-01T13:09:59.790034,2025-05-01T13:10:27.407800,27.62
