start_time,end_time,transfer,bandwidth
0.0,1.0,655 KBytes,5.36 Mbits/sec
1.0,2.0,954 KBytes,7.82 Mbits/sec
2.0,3.0,1018 KBytes,8.34 Mbits/sec
3.0,4.0,1.49 MBytes,12.5 Mbits/sec
4.0,5.0,1.30 MBytes,10.9 Mbits/sec
5.0,6.0,1.62 MBytes,13.6 Mbits/sec
6.0,7.0,1.74 MBytes,14.6 Mbits/sec
7.0,8.0,2.05 MBytes,17.2 Mbits/sec
8.0,9.0,2.49 MBytes,20.8 Mbits/sec
9.0,10.0,3.04 MBytes,25.5 Mbits/sec
10.0,10.81,4.16 MBytes,43.1 Mbits/sec
0.0,10.81,20.5 MBytes,15.9 Mbits/sec
0.0,10.87,18.6 MBytes,14.4 Mbits/sec
