iteration,start_time,end_time,duration
1,2025-05-15T17:07:18.374495,2025-05-15T17:08:11.969388,53.59
2,2025-05-15T17:08:16.974270,2025-05-15T17:09:17.162336,60.19
3,2025-05-15T17:09:22.166240,2025-05-15T17:10:15.249740,53.08
4,2025-05-15T17:10:20.254275,2025-05-15T17:11:12.516249,52.26
5,2025-05-15T17:11:17.517188,2025-05-15T17:12:08.860003,51.34
6,2025-05-15T17:12:13.862582,2025-05-15T17:13:09.687947,55.83
7,2025-05-15T17:13:14.690276,2025-05-15T17:14:04.772344,50.08
8,2025-05-15T17:14:09.774246,2025-05-15T17:15:05.680446,55.91
9,2025-05-15T17:15:10.682275,2025-05-15T17:16:04.456882,53.77
10,2025-05-15T17:16:09.457143,2025-05-15T17:17:02.304017,52.85
11,2025-05-15T17:17:07.306850,2025-05-15T17:18:01.297075,53.99
12,2025-05-15T17:18:06.302217,2025-05-15T17:19:04.687677,58.39
13,2025-05-15T17:19:09.690277,2025-05-15T17:20:03.940595,54.25
14,2025-05-15T17:20:08.942329,2025-05-15T17:21:00.106705,51.16
15,2025-05-15T17:21:05.110261,2025-05-15T17:22:01.723020,56.61
16,2025-05-15T17:22:06.723955,2025-05-15T17:22:58.847020,52.12
17,2025-05-15T17:23:03.850613,2025-05-15T17:24:01.593038,57.74
18,2025-05-15T17:24:06.597208,2025-05-15T17:25:07.643769,61.05
19,2025-05-15T17:25:12.646275,2025-05-15T17:26:09.775462,57.13
20,2025-05-15T17:26:14.777837,2025-05-15T17:27:07.997565,53.22
