iteration,start_time,end_time,duration
1,2025-05-01T15:51:48.986308,2025-05-01T15:52:41.038393,52.05
2,2025-05-01T15:52:46.042289,2025-05-01T15:53:40.508077,54.47
3,2025-05-01T15:53:45.510256,2025-05-01T15:54:38.790975,53.28
4,2025-05-01T15:54:43.794275,2025-05-01T15:55:36.705481,52.91
5,2025-05-01T15:55:41.705778,2025-05-01T15:56:34.541122,52.84
6,2025-05-01T15:56:39.546257,2025-05-01T15:57:32.525553,52.98
7,2025-05-01T15:57:37.527882,2025-05-01T15:57:48.453932,10.93
8,2025-05-01T15:57:53.455293,2025-05-01T15:58:51.303104,57.85
9,2025-05-01T15:58:56.306410,2025-05-01T15:59:57.438928,61.13
10,2025-05-01T16:00:02.442273,2025-05-01T16:00:55.875226,53.43
11,2025-05-01T16:01:00.875588,2025-05-01T16:01:58.501405,57.63
12,2025-05-01T16:02:03.506268,2025-05-01T16:02:55.949520,52.44
13,2025-05-01T16:03:00.949929,2025-05-01T16:03:52.767163,51.82
14,2025-05-01T16:03:57.770398,2025-05-01T16:04:56.401156,58.63
15,2025-05-01T16:05:01.406258,2025-05-01T16:05:52.871954,51.47
16,2025-05-01T16:05:57.874278,2025-05-01T16:06:51.882089,54.01
17,2025-05-01T16:06:56.882780,2025-05-01T16:07:55.667307,58.78
18,2025-05-01T16:08:00.671357,2025-05-01T16:08:56.565683,55.89
19,2025-05-01T16:09:01.570277,2025-05-01T16:09:55.632655,54.06
20,2025-05-01T16:10:00.634236,2025-05-01T16:10:50.934188,50.3
