iteration,start_time,end_time,duration
1,2025-04-21T13:01:44.655253,2025-04-21T13:01:53.868141,9.21
2,2025-04-21T13:01:58.870142,2025-04-21T13:02:09.348019,10.48
3,2025-04-21T13:02:14.351794,2025-04-21T13:02:17.997543,3.65
4,2025-04-21T13:02:23.002289,2025-04-21T13:02:35.291387,12.29
5,2025-04-21T13:02:40.296374,2025-04-21T13:02:51.399534,11.1
