device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,21.98153846153846,15.638038397328884,17.86743243243243
flow_2,23.655769230769234,14.934791666666667,19.37851351351351
ALL_DEVICES,22.818653846153847,15.286415031997777,18.62297297297297
