device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,21.58038961038961,15.42806940566414,19.4269
flow_2,23.454375,15.51191141260974,19.388199999999998
ALL_DEVICES,22.517382305194804,15.46999040913694,19.40755
