flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,22.058333333333334,16.500468277945618,19.625
flow2,23.34166666666667,15.46722891566265,17.0
flow3,26.979166666666668,15.1231221719457,17.783333333333335
flow4,24.724999999999998,15.56051282051282,16.413333333333334
flow5,21.77916666666667,14.809548192771082,22.666666666666668
flow6,24.025000000000002,14.597846385542171,22.174999999999997
flow7,24.287500000000005,16.025768072289157,24.791666666666668
flow8,20.96666666666667,14.733343373493977,20.50833333333333
