iteration,start_time,end_time,duration
1,2025-05-01T11:10:30.466274,2025-05-01T11:10:57.987651,27.52
2,2025-05-01T11:11:00.990261,2025-05-01T11:11:25.735756,24.75
3,2025-05-01T11:11:28.736722,2025-05-01T11:11:55.437969,26.7
4,2025-05-01T11:11:58.440888,2025-05-01T11:12:24.847440,26.41
5,2025-05-01T11:12:27.848800,2025-05-01T11:12:50.256346,22.41
6,2025-05-01T11:12:53.258276,2025-05-01T11:13:19.341536,26.08
7,2025-05-01T11:13:22.342268,2025-05-01T11:13:45.554703,23.21
8,2025-05-01T11:13:48.554973,2025-05-01T11:14:13.008020,24.45
9,2025-05-01T11:14:16.010272,2025-05-01T11:14:42.165033,26.15
10,2025-05-01T11:14:45.166276,2025-05-01T11:15:13.381997,28.22
11,2025-05-01T11:15:16.383775,2025-05-01T11:15:42.907370,26.52
12,2025-05-01T11:15:45.908632,2025-05-01T11:16:11.660422,25.75
13,2025-05-01T11:16:14.662196,2025-05-01T11:16:40.969399,26.31
14,2025-05-01T11:16:43.970270,2025-05-01T11:17:10.142078,26.17
15,2025-05-01T11:17:13.145411,2025-05-01T11:17:37.707463,24.56
16,2025-05-01T11:17:40.708052,2025-05-01T11:18:02.797553,22.09
17,2025-05-01T11:18:05.798275,2025-05-01T11:18:31.724155,25.93
18,2025-05-01T11:18:34.726240,2025-05-01T11:19:00.651868,25.93
19,2025-05-01T11:19:03.654256,2025-05-01T11:19:28.360068,24.71
20,2025-05-01T11:19:31.362258,2025-05-01T11:19:55.671925,24.31
