start_time,end_time,transfer,bandwidth
0.0,1.0,783 KBytes,6.42 Mbits/sec
1.0,2.0,1.06 MBytes,8.86 Mbits/sec
2.0,3.0,1.30 MBytes,10.9 Mbits/sec
3.0,4.0,1.55 MBytes,13.0 Mbits/sec
4.0,5.0,1.24 MBytes,10.4 Mbits/sec
5.0,6.0,1.24 MBytes,10.4 Mbits/sec
6.0,7.0,1.49 MBytes,12.5 Mbits/sec
7.0,8.0,1.24 MBytes,10.4 Mbits/sec
8.0,9.0,1.49 MBytes,12.5 Mbits/sec
9.0,10.0,1.49 MBytes,12.5 Mbits/sec
10.0,11.0,1.99 MBytes,16.7 Mbits/sec
11.0,12.0,2.11 MBytes,17.7 Mbits/sec
12.0,13.0,2.55 MBytes,21.4 Mbits/sec
13.0,13.19,636 KBytes,26.8 Mbits/sec
0.0,13.19,20.2 MBytes,12.8 Mbits/sec
0.0,13.23,19.3 MBytes,12.2 Mbits/sec
