iteration,start_time,end_time,duration
1,2025-05-15T14:58:37.464554,2025-05-15T14:58:42.637284,5.17
2,2025-05-15T14:58:45.637517,2025-05-15T14:58:51.826123,6.19
3,2025-05-15T14:58:54.826302,2025-05-15T14:59:01.791241,6.96
4,2025-05-15T14:59:04.794201,2025-05-15T14:59:09.536189,4.74
5,2025-05-15T14:59:12.536369,2025-05-15T14:59:17.738536,5.2
6,2025-05-15T14:59:20.741634,2025-05-15T14:59:25.338064,4.6
7,2025-05-15T14:59:28.338284,2025-05-15T14:59:33.815375,5.48
8,2025-05-15T14:59:36.818243,2025-05-15T14:59:43.604012,6.79
9,2025-05-15T14:59:46.606256,2025-05-15T14:59:52.670826,6.06
10,2025-05-15T14:59:55.674257,2025-05-15T15:00:02.199660,6.53
11,2025-05-15T15:00:05.202250,2025-05-15T15:00:11.550791,6.35
12,2025-05-15T15:00:14.553935,2025-05-15T15:00:21.705428,7.15
13,2025-05-15T15:00:24.706254,2025-05-15T15:00:31.092290,6.39
14,2025-05-15T15:00:34.094284,2025-05-15T15:00:40.823266,6.73
15,2025-05-15T15:00:43.824848,2025-05-15T15:00:51.062393,7.24
16,2025-05-15T15:00:54.064452,2025-05-15T15:01:00.124674,6.06
17,2025-05-15T15:01:03.125552,2025-05-15T15:01:09.190057,6.06
18,2025-05-15T15:01:12.190264,2025-05-15T15:01:18.623763,6.43
19,2025-05-15T15:01:21.626297,2025-05-15T15:01:27.609652,5.98
20,2025-05-15T15:01:30.610248,2025-05-15T15:01:37.707729,7.1
