device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.857692307692307,3.1511541598694945,4.407045454545455
flow_2,4.807307692307693,3.1670987654320983,4.8568181818181815
flow_3,5.537596153846153,3.209770546516479,4.206818181818182
flow_4,4.696730769230769,3.1160098320360508,5.013636363636364
ALL_DEVICES,4.97483173076923,3.1610083259635307,4.6210795454545455
