device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.830869565217391,2.5952447345001484,4.095808080808081
flow_2,4.838206521739131,2.5793815943728013,4.053074494949494
flow_3,5.198315217391304,2.6008380724334033,4.054093493367025
flow_4,4.400923913043478,2.520052462838822,4.050719696969697
ALL_DEVICES,4.817078804347826,2.5738792160362935,4.063423941523574
