device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.242894736842106,3.0547957516339865,
flow_2,4.1517763157894745,3.0312556237218806,
flow_3,4.488133333333334,2.9962321209644456,
flow_4,4.321776315789474,3.037000818330605,
ALL_DEVICES,4.301145175438597,3.029821078662729,
