device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.9841304347826085,2.574082539682539,4.112896995708155
flow_2,5.149891304347827,2.5804528061224485,4.045912017167383
flow_3,5.683478260869565,2.6328391793514228,4.145102040816327
flow_4,4.372282608695651,2.5167873015873012,4.075407725321889
ALL_DEVICES,5.047445652173913,2.576040456685928,4.094829694753438
