device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.524555555555556,3.7715941682600387,4.192759146341464
flow_2,4.644027777777778,3.7696152007648185,4.106249999999999
flow_3,4.640621468926554,4.055035478345975,4.29125
flow_4,4.309055555555556,3.9523016252390057,4.071067073170732
ALL_DEVICES,4.529565089453861,3.88713661815246,4.1653315548780485
