device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.615588235294118,3.1427820773930755,
flow_2,4.585441176470589,3.1296009771986966,
flow_3,5.11985294117647,3.1433903830480845,
flow_4,4.780808823529412,3.09010989010989,
ALL_DEVICES,4.775422794117647,3.1264708319374366,
