device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.687307692307693,3.119759615384615,
flow_2,4.593028846153847,3.1199617475337225,
flow_3,5.208413461538461,3.116432914471017,
flow_4,4.654567307692308,3.0995439019489655,
ALL_DEVICES,4.785829326923078,3.11392454483458,
