device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.380714285714285,2.4444651741293533,4.084936868686869
flow_2,4.359714285714285,2.391781400966183,4.102613636363636
flow_3,4.511928571428572,2.3718076688983563,4.013628318584071
flow_4,4.184571428571428,2.34712829736211,4.049356060606061
ALL_DEVICES,4.3592321428571426,2.3887956353390005,4.06263372106016
