device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.500243902439024,3.175676009892828,
flow_2,4.637743902439024,3.1318364831552996,
flow_3,4.500670731707318,3.1311846976552857,
flow_4,5.206219512195123,3.1587747524752476,
ALL_DEVICES,4.711219512195122,3.1493679857946653,
