device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.557777777777778,3.7451584158415847,3.9648750000000006
flow_2,4.7245,3.709212871287129,3.9296500000000005
flow_3,4.5905000000000005,3.909054455445545,4.108350000000001
flow_4,4.480555555555556,3.9679801980198026,3.8916500000000007
ALL_DEVICES,4.588333333333334,3.8328514851485154,3.973631250000001
