device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,5.416666666666667,3.2264257964257963,4.681611796982168
flow_2,4.353854166666667,2.5867265964042154,4.386698717948718
flow_3,4.579166666666667,2.5877922480620152,4.3355448717948715
flow_4,4.338307291666667,2.5695177349097698,4.405314102564103
ALL_DEVICES,4.671998697916667,2.742615593950449,4.452292372322465
