device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,5.857719298245613,4.347439824945295,5.047207702888583
flow_2,4.29875,2.541704035874439,4.28561004784689
flow_3,4.504583333333334,2.512707930367504,4.3425
flow_4,4.325208333333333,2.5214990266061,4.422272727272727
ALL_DEVICES,4.74656524122807,2.9808377044483345,4.52439761950205
