device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,5.47025,3.337893835616438,4.521413043478261
flow_2,5.724125,3.2957026563838903,4.4340217391304355
flow_3,4.750750000000001,3.3563356164383555,4.396739130434783
flow_4,5.711499999999999,3.300051369863014,4.376902173913044
ALL_DEVICES,5.41415625,3.322495869575424,4.432269021739131
