iteration,start_time,end_time,duration
1,2025-05-01T11:10:29.559749,2025-05-01T11:10:56.192513,26.63
2,2025-05-01T11:10:59.194251,2025-05-01T11:11:28.433081,29.24
3,2025-05-01T11:11:31.434236,2025-05-01T11:12:00.461304,29.03
4,2025-05-01T11:12:03.462271,2025-05-01T11:12:29.972313,26.51
5,2025-05-01T11:12:32.974250,2025-05-01T11:12:57.729399,24.76
6,2025-05-01T11:13:00.730336,2025-05-01T11:13:25.307223,24.58
7,2025-05-01T11:13:28.308349,2025-05-01T11:13:59.378068,31.07
8,2025-05-01T11:14:02.378261,2025-05-01T11:14:29.553995,27.18
9,2025-05-01T11:14:32.554254,2025-05-01T11:14:57.138615,24.58
10,2025-05-01T11:15:00.141773,2025-05-01T11:15:26.649368,26.51
11,2025-05-01T11:15:29.650248,2025-05-01T11:15:53.146814,23.5
12,2025-05-01T11:15:56.149411,2025-05-01T11:16:20.950669,24.8
13,2025-05-01T11:16:23.950838,2025-05-01T11:16:49.679222,25.73
14,2025-05-01T11:16:52.682293,2025-05-01T11:17:19.859045,27.18
15,2025-05-01T11:17:22.859215,2025-05-01T11:17:46.102335,23.24
16,2025-05-01T11:17:49.104143,2025-05-01T11:18:13.278493,24.17
17,2025-05-01T11:18:16.278626,2025-05-01T11:18:42.394960,26.12
18,2025-05-01T11:18:45.398500,2025-05-01T11:19:12.847636,27.45
19,2025-05-01T11:19:15.849330,2025-05-01T11:19:41.337163,25.49
20,2025-05-01T11:19:44.338267,2025-05-01T11:20:08.869911,24.53
