iteration,start_time,end_time,duration
1,2025-05-01T11:10:30.004672,2025-05-01T11:10:53.558661,23.55
2,2025-05-01T11:10:56.559979,2025-05-01T11:11:24.592382,28.03
3,2025-05-01T11:11:27.594254,2025-05-01T11:11:53.947486,26.35
4,2025-05-01T11:11:56.948874,2025-05-01T11:12:24.560331,27.61
5,2025-05-01T11:12:27.562245,2025-05-01T11:12:56.402254,28.84
6,2025-05-01T11:12:59.402625,2025-05-01T11:13:26.215240,26.81
7,2025-05-01T11:13:29.216010,2025-05-01T11:13:55.318591,26.1
8,2025-05-01T11:13:58.321979,2025-05-01T11:14:25.574032,27.25
9,2025-05-01T11:14:28.577459,2025-05-01T11:14:56.347295,27.77
10,2025-05-01T11:14:59.348874,2025-05-01T11:15:25.053446,25.7
11,2025-05-01T11:15:28.054267,2025-05-01T11:15:54.368080,26.31
12,2025-05-01T11:15:57.369726,2025-05-01T11:16:22.436528,25.07
13,2025-05-01T11:16:25.438242,2025-05-01T11:16:50.494355,25.06
14,2025-05-01T11:16:53.496523,2025-05-01T11:17:19.785310,26.29
15,2025-05-01T11:17:22.786283,2025-05-01T11:17:44.482672,21.7
16,2025-05-01T11:17:47.482815,2025-05-01T11:18:14.890714,27.41
17,2025-05-01T11:18:17.891052,2025-05-01T11:18:46.832798,28.94
18,2025-05-01T11:18:49.834247,2025-05-01T11:19:17.072417,27.24
19,2025-05-01T11:19:20.074268,2025-05-01T11:19:45.487207,25.41
20,2025-05-01T11:19:48.490247,2025-05-01T11:20:12.285462,23.8
