iteration,start_time,end_time,duration
1,2025-05-01T13:12:53.645021,2025-05-01T13:13:14.376565,20.73
2,2025-05-01T13:13:17.378278,2025-05-01T13:13:46.080661,28.7
3,2025-05-01T13:13:49.082245,2025-05-01T13:14:19.049565,29.97
4,2025-05-01T13:14:22.050398,2025-05-01T13:14:48.530394,26.48
5,2025-05-01T13:14:51.531541,2025-05-01T13:15:18.609833,27.08
6,2025-05-01T13:15:21.610251,2025-05-01T13:15:51.107485,29.5
7,2025-05-01T13:15:54.110414,2025-05-01T13:16:21.360245,27.25
8,2025-05-01T13:16:24.363247,2025-05-01T13:16:51.214500,26.85
9,2025-05-01T13:16:54.214865,2025-05-01T13:17:21.377884,27.16
10,2025-05-01T13:17:24.378385,2025-05-01T13:17:54.061140,29.68
11,2025-05-01T13:17:57.061574,2025-05-01T13:18:25.405735,28.34
12,2025-05-01T13:18:28.406319,2025-05-01T13:18:53.879428,25.47
13,2025-05-01T13:18:56.882261,2025-05-01T13:19:27.655144,30.77
14,2025-05-01T13:19:30.658208,2025-05-01T13:20:00.018760,29.36
15,2025-05-01T13:20:03.019116,2025-05-01T13:20:36.294281,33.28
16,2025-05-01T13:20:39.297338,2025-05-01T13:21:05.441967,26.14
17,2025-05-01T13:21:08.444825,2025-05-01T13:21:33.340001,24.9
18,2025-05-01T13:21:36.342262,2025-05-01T13:22:03.696565,27.35
19,2025-05-01T13:22:06.698274,2025-05-01T13:22:34.223754,27.53
20,2025-05-01T13:22:37.226257,2025-05-01T13:23:02.742463,25.52
