iteration,start_time,end_time,duration
1,2025-05-15T15:28:09.066317,2025-05-15T15:28:26.415169,17.35
2,2025-05-15T15:28:29.418239,2025-05-15T15:28:46.372922,16.95
3,2025-05-15T15:28:49.374307,2025-05-15T15:29:07.171836,17.8
4,2025-05-15T15:29:10.174247,2025-05-15T15:29:26.151519,15.98
5,2025-05-15T15:29:29.154324,2025-05-15T15:29:48.237658,19.08
6,2025-05-15T15:29:51.239908,2025-05-15T15:30:07.063559,15.82
7,2025-05-15T15:30:10.063839,2025-05-15T15:30:25.835283,15.77
8,2025-05-15T15:30:28.838281,2025-05-15T15:30:44.812688,15.97
9,2025-05-15T15:30:47.814883,2025-05-15T15:31:08.216444,20.4
10,2025-05-15T15:31:11.219722,2025-05-15T15:31:24.815365,13.6
11,2025-05-15T15:31:27.818651,2025-05-15T15:31:45.440326,17.62
12,2025-05-15T15:31:48.440819,2025-05-15T15:32:03.260598,14.82
13,2025-05-15T15:32:06.262250,2025-05-15T15:32:23.323847,17.06
14,2025-05-15T15:32:26.326261,2025-05-15T15:32:42.322459,16.0
15,2025-05-15T15:32:45.322624,2025-05-15T15:33:00.968921,15.65
16,2025-05-15T15:33:03.970788,2025-05-15T15:33:21.280698,17.31
17,2025-05-15T15:33:24.282256,2025-05-15T15:33:39.599911,15.32
18,2025-05-15T15:33:42.602253,2025-05-15T15:33:58.623310,16.02
19,2025-05-15T15:34:01.626249,2025-05-15T15:34:16.102188,14.48
20,2025-05-15T15:34:19.105519,2025-05-15T15:34:34.764732,15.66
