iteration,start_time,end_time,duration
1,2025-05-15T16:18:10.665582,2025-05-15T16:18:45.709440,35.04
2,2025-05-15T16:18:50.710704,2025-05-15T16:19:22.878885,32.17
3,2025-05-15T16:19:27.884164,2025-05-15T16:19:59.743938,31.86
4,2025-05-15T16:20:04.748644,2025-05-15T16:20:36.439042,31.69
5,2025-05-15T16:20:41.441531,2025-05-15T16:21:10.280247,28.84
6,2025-05-15T16:21:15.285657,2025-05-15T16:21:49.670638,34.38
7,2025-05-15T16:21:54.674250,2025-05-15T16:22:29.041828,34.37
8,2025-05-15T16:22:34.046277,2025-05-15T16:23:09.266434,35.22
9,2025-05-15T16:23:14.270271,2025-05-15T16:23:48.509412,34.24
10,2025-05-15T16:23:53.509699,2025-05-15T16:24:27.097604,33.59
11,2025-05-15T16:24:32.102297,2025-05-15T16:25:04.931756,32.83
12,2025-05-15T16:25:09.935571,2025-05-15T16:25:45.798936,35.86
13,2025-05-15T16:25:50.804333,2025-05-15T16:26:24.702129,33.9
14,2025-05-15T16:26:29.704205,2025-05-15T16:27:00.180503,30.48
15,2025-05-15T16:27:05.182264,2025-05-15T16:27:36.291357,31.11
16,2025-05-15T16:27:41.294255,2025-05-15T16:28:09.864350,28.57
17,2025-05-15T16:28:14.866272,2025-05-15T16:28:49.531616,34.67
18,2025-05-15T16:28:54.534249,2025-05-15T16:29:28.506505,33.97
19,2025-05-15T16:29:33.510408,2025-05-15T16:30:03.508423,30.0
20,2025-05-15T16:30:08.510267,2025-05-15T16:30:39.017931,30.51
