iteration,start_time,end_time,duration
1,2025-05-02T11:50:11.849409,2025-05-02T11:50:42.620995,30.77
2,2025-05-02T11:50:47.624249,2025-05-02T11:51:22.682727,35.06
3,2025-05-02T11:51:27.686261,2025-05-02T11:52:03.420546,35.73
4,2025-05-02T11:52:08.424503,2025-05-02T11:52:41.682748,33.26
5,2025-05-02T11:52:46.686295,2025-05-02T11:53:20.745424,34.06
6,2025-05-02T11:53:25.746131,2025-05-02T11:54:00.765263,35.02
7,2025-05-02T11:54:05.770331,2025-05-02T11:54:35.384454,29.61
8,2025-05-02T11:54:40.385190,2025-05-02T11:55:12.541537,32.16
9,2025-05-02T11:55:17.546753,2025-05-02T11:55:51.223359,33.68
10,2025-05-02T11:55:56.228589,2025-05-02T11:56:30.773568,34.54
11,2025-05-02T11:56:35.778281,2025-05-02T11:57:09.203085,33.42
12,2025-05-02T11:57:14.206245,2025-05-02T11:57:50.715617,36.51
13,2025-05-02T11:57:55.718255,2025-05-02T11:58:26.900054,31.18
14,2025-05-02T11:58:31.902754,2025-05-02T11:59:04.643994,32.74
15,2025-05-02T11:59:09.646279,2025-05-02T11:59:44.534674,34.89
16,2025-05-02T11:59:49.534966,2025-05-02T12:00:26.143464,36.61
17,2025-05-02T12:00:31.146446,2025-05-02T12:01:06.826848,35.68
18,2025-05-02T12:01:11.830312,2025-05-02T12:01:45.175875,33.35
19,2025-05-02T12:01:50.178262,2025-05-02T12:02:25.407749,35.23
20,2025-05-02T12:02:30.412662,2025-05-02T12:03:04.555632,34.14
